"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.bpb.de/mediathek/268367/time-out-kleine-geschichte-der-lohnarbeit","text/html; charset=utf-8","200","OK","Indexable","","Time Out – kleine Geschichte der Lohnarbeit | bpb","49","442","Genauso alt wie die Abhängigkeit der Menschen vom Lohn sind die Auseinandersetzungen um seine Höhe und um die Zeit, die für ihn gearbeitet werden muss. Im Vergleich zum Anfang der Industrialisierung in der Mitte des 19. Jahrhunderts haben sich die Ar","250","1622","Lohnhöhe, Arbeitszeit, Industrialisierung, Betriebsrätegesetz, Mitbestimmung, Sozialpartnerschaft, Normalarbeitsverhältnis, Flexibilisierung","140","","0","","0","Time Out – kleine Geschichte der Lohnarbeit","43","Ein Beitrag aus der Reihe „Geschichte als Film – Sozialpolitik: Gestern, heute, morgen“","87","all","","","https://www.bpb.de/mediathek/268367/time-out-kleine-geschichte-der-lohnarbeit","","","","","120124","1559","11.332472","1","","24","7","0.22","518","456","21","19","c281bbca5cb2a39770881b5ed5ada91e","2.136","Thu, 04 Jun 2020 14:50:47 GMT","","","https://www.bpb.de/mediathek/268367/time-out-kleine-geschichte-der-lohnarbeit"
"https://www.bpb.de/mediathek/73410/suche","text/html; charset=utf-8","200","OK","Indexable","","Suche | bpb","11","105","","0","0","","0","Suche","5","","0","","0","","0","all","","","https://www.bpb.de/mediathek/73410/suche","","","","","67292","971","13.13899","1","","3194","3194","100.0","495","444","16","16","554289b4aaa792bf76c227c27d9d6287","1.126","","","","https://www.bpb.de/mediathek/73410/suche"
"https://www.bpb.de/mediathek/235016/navid-aus-iran","text/html; charset=utf-8","200","OK","Indexable","","Navid aus Iran | bpb","20","176","In diesem Animationsfilm erzählt Navid seine Geschichte. Er gehört zur Volksgruppe der Kurden und ist in Iran Unterdrückung ausgesetzt. Als sein Vater immer mehr unter den Bedingungen leidet, flieht er nach Europa. Einige Jahre später folgen Navid un","250","1594","Flucht, Asyl, Migration, Asien, Islamismus","42","","0","","0","Navid aus Iran","14","aus der Reihe: Zuflucht gesucht - Seeking Refuge","48","all","","","https://www.bpb.de/mediathek/235016/navid-aus-iran","","","","","124130","1470","9.942911","1","","46","13","0.41","522","456","16","16","14160f83735d5c8e1c5e0bbc7d03160d","2.194","Thu, 04 Jun 2020 14:50:48 GMT","","","https://www.bpb.de/mediathek/235016/navid-aus-iran"
"https://www.bpb.de/mediathek/207565/warum-armut","text/html; charset=utf-8","200","OK","Indexable","","Warum Armut? | bpb","18","183","Filme über Armut und Ungleichheit in Entwicklungsländern genauso wie in Schwellen- und Industrieländern.","104","673","Armut","5","Warum Armut?","12","","0","Afrika - der ausgeraubte Kontinent","34","Ein Dokumentarfilm von Christoffer Gulbrandsen","46","all","","","https://www.bpb.de/mediathek/207565/warum-armut","","","","","96284","1536","13.363284","1","","3194","3194","100.0","533","457","16","16","9b0a8845a35cd2f64335ccbfc39434b2","0.188","Thu, 04 Jun 2020 13:37:57 GMT","","","https://www.bpb.de/mediathek/207565/warum-armut"
"https://www.bpb.de/mediathek/182878/rassismus-was-ist-das-kurz-erklaert-auf-bpb-de","text/html; charset=utf-8","200","OK","Indexable","","Rassismus, was ist das? Kurz erklärt auf bpb.de | bpb","53","476","Rassismus, was ist das? Kurz und leicht verständlich erklärt im Glossar des Dossiers Rechtsextremismus auf www.bpb.de. Getextet von Toralf Staud, Johannes Radke, Heike Kleffner und FLMH. Eingesprochen von Jungschauspielern/-innen.","230","1509","Rassismus, Glossar, Rechtsextremismus, Neonazismus","50","","0","","0","Rassismus, was ist das? Kurz erklärt auf bpb.de","47","Glossar: bpb.de/rechtsextremismus","33","all","","","https://www.bpb.de/mediathek/182878/rassismus-was-ist-das-kurz-erklaert-auf-bpb-de","","","","","172055","1673","8.351901","1","","64","20","0.63","545","463","18","17","b2cdf74b48bcaf0bc429f3a0f2c11b3","0.207","Thu, 04 Jun 2020 12:50:57 GMT","","","https://www.bpb.de/mediathek/182878/rassismus-was-ist-das-kurz-erklaert-auf-bpb-de"
"https://www.bpb.de/mediathek/300237/8-frauen-und-maenner-was-haben-emanzipation-und-revolution-gemein","text/html; charset=utf-8","200","OK","Indexable","","#8 - Frauen und Männer: Was haben Emanzipation und Revolution gemein? | bpb","75","708","Frauen haben in der arabischen Welt nichts zu sagen? Von wegen. Schon lange vor dem Arabischen Frühling begann die Emanzipation der Frauen. Vor allem in den liberaleren Großstädten der Region machen sie Politik, leben wirtschaftlich unabhängig und st","250","1636","Arabischer Frühling","19","","0","","0","#8 - Frauen und Männer: Was haben Emanzipation und Revolution gemein?","69","Atlas des arabischen Frühlings – die Video Edition","50","all","","","https://www.bpb.de/mediathek/300237/8-frauen-und-maenner-was-haben-emanzipation-und-revolution-gemein","","","","","119397","1427","10.333842","1","","31","8","0.25","519","459","18","17","37603d2d608ba16ffdc2604239c755ce","2.175","Thu, 04 Jun 2020 14:50:48 GMT","","","https://www.bpb.de/mediathek/300237/8-frauen-und-maenner-was-haben-emanzipation-und-revolution-gemein"
"https://www.bpb.de/mediathek/308431/jose-van-dijck-europa-und-plattform-gesellschaften","text/html; charset=utf-8","200","OK","Indexable","","José van Dijck: Europa und Plattform-Gesellschaften | bpb","57","512","Der Vortrag konzentriert sich auf die Position der europäischen (privaten und öffentlichen) Interessen gegenüber den Interessen eines in den USA ansässigen Online-Ökosystems, das von einer Handvoll High-Tech-Unternehmen betrieben wird. Im Mittelpunkt","250","1621","Digitalisierung","15","","0","","0","José van Dijck: Europa und Plattform-Gesellschaften","51","Beitrag zur Redenreihe ""Making sense of the digital society""","60","all","","","https://www.bpb.de/mediathek/308431/jose-van-dijck-europa-und-plattform-gesellschaften","","","","","97712","1347","11.850152","1","","30","9","0.28","517","453","18","17","c1703a2ca6a8602ca7ada3405fed8f9a","2.313","Thu, 04 Jun 2020 14:50:48 GMT","","","https://www.bpb.de/mediathek/308431/jose-van-dijck-europa-und-plattform-gesellschaften"
"https://www.bpb.de/mediathek/254109/remix-africa-in-translation-kamerun","text/html; charset=utf-8","200","OK","Indexable","","ReMIX. Africa in Translation: Kamerun | bpb","43","387","Die kamerunische Hafenstadt Douala war einer der ersten Orte, an denen deutsche Repräsentanten sogenannte ""Schutzverträge"" mit örtlichen Herrschern unterschrieben hatten. Kamerun wurde zu einem wichtigen Schauplatz des transatlantischen Versklavungsh","250","1656","Kolonialismus, Postkolonialismus, Afrika, Kamerun","49","","0","","0","ReMIX. Africa in Translation: Kamerun","37","Eine fünfteilige Doku-Serie aus den ehemaligen deutschen Kolonien","65","all","","","https://www.bpb.de/mediathek/254109/remix-africa-in-translation-kamerun","","","","","123912","1543","10.751038","1","","43","12","0.38","517","454","16","16","ea5835e63a51e044fc89610e844520f5","1.944","Thu, 04 Jun 2020 14:50:49 GMT","","","https://www.bpb.de/mediathek/254109/remix-africa-in-translation-kamerun"
"https://www.bpb.de/mediathek/254307/mit-oder-ohne-waffen","text/html; charset=utf-8","200","OK","Indexable","","Mit oder ohne Waffen? | bpb","27","252","Zur Sicherung eines Waffenstillstandes oder Friedensabkommens entsendet die UN die so genannten Blauhelme. Das sind Militärangehörige der Mitgliedsländer. Sie sollen die Bevölkerung schützen und dem Land Zeit verschaffen, sich politisch zu stabilisie","250","1610","Frieden, Weltfrieden, Krieg, Friedenseinsätze, Konflikt, Internationale Zusammenarbeit, Eingreifen, Einmischen, Länder, Verantwortung, Menschenrechte, Internationaler Terrorismus, Flucht, Gewalt, Schaden, Kriminalität, Ausgrenzung, Krise, Krisenländer, Vereinte Nationen, UN, Blauhelme, Militär, Waffen, Waffenstillstand, Soldaten, Konfliktursachen, Verfolgung","360","","0","","0","Mit oder ohne Waffen?","21","Ein Animationsfilm aus der Wanderausstellung ""Frieden machen""","61","all","","","https://www.bpb.de/mediathek/254307/mit-oder-ohne-waffen","","","","","133921","1541","9.841102","1","","75","21","0.66","550","482","18","17","84181490b737985828ba8b35ddead3c7","0.147","Thu, 04 Jun 2020 14:43:36 GMT","","","https://www.bpb.de/mediathek/254307/mit-oder-ohne-waffen"
"https://www.bpb.de/mediathek/599/erst-und-zweitstimme","text/html; charset=utf-8","200","OK","Indexable","","Erst- und Zweitstimme | bpb","27","248","Die Bundeszentrale für politische Bildung erklärt, wie die Bundestagswahlen funktionieren. Wieviel Stimmen hat man? Was ist wichtiger die Erst- oder die Zweitstimme? Was wählt man mit den beiden Stimmen?","203","1308","Wahlen, Bundestagswahl, Erststimme, Zweitstimme, politisches Engagement, Demokratie, Wahlrecht","94","","0","","0","Erst- und Zweitstimme","21","Wie funktioniert die Bundestagswahl?","36","all","","","https://www.bpb.de/mediathek/599/erst-und-zweitstimme","","","","","114157","1575","11.56703","1","","31","9","0.28","517","455","18","17","c1b1f4546f9e77f2f14f1288156a07c4","0.144","Thu, 04 Jun 2020 13:09:11 GMT","","","https://www.bpb.de/mediathek/599/erst-und-zweitstimme"
"https://www.bpb.de/mediathek/202424/muslimfeindlichkeit-begegnen","text/html; charset=utf-8","200","OK","Indexable","","Muslimfeindlichkeit begegnen | bpb","34","305","Muslime werden in Deutschland in vielen Situationen diskriminiert. Was das für ihr Leben bedeutet, zeigt dieser Infofilm.","121","749","Muslimfeindlichkeit, Islamfeindlichkeit, Diskriminierung, Fremdenfeindlichkeit, gruppenbezogene Menschenfeindlichkeit","117","","0","","0","Muslimfeindlichkeit begegnen","28","Ein Infofilm zu Muslim- und Islamfendlichkeit","45","all","","","https://www.bpb.de/mediathek/202424/muslimfeindlichkeit-begegnen","","","","","120348","1228","8.9836445","1","","44","13","0.41","519","455","18","17","7a981760fb9441a6c017560a2e63cd7b","1.097","Thu, 04 Jun 2020 14:50:52 GMT","","","https://www.bpb.de/mediathek/202424/muslimfeindlichkeit-begegnen"
"https://www.bpb.de/mediathek/287411/bundeskongress-2019-podcast-folge-2","text/html; charset=utf-8","200","OK","Indexable","","Bundeskongress 2019: Podcast Folge 2 | bpb","42","402","In Podcast 2 besprechen Christian Vey, Britta Sonntag und Lea Pradella die Inhalte und Diskussionen der Sektionen 2, 3 und 6.","125","804","Bundeskongress 2019, Podcast","28","","0","","0","Bundeskongress 2019: Podcast Folge 2","36","Inhalt","6","all","","","https://www.bpb.de/mediathek/287411/bundeskongress-2019-podcast-folge-2","","","","","105336","1197","9.926086","1","","26","8","0.25","516","452","16","16","780539d7ed4f6b00796261c2e61560e3","2.049","Thu, 04 Jun 2020 14:50:51 GMT","","","https://www.bpb.de/mediathek/287411/bundeskongress-2019-podcast-folge-2"
"https://www.bpb.de/mediathek/200309/ohrenkuss-clips-politisches-einfach-erklaert-europa-europa","text/html; charset=utf-8","200","OK","Indexable","","Ohrenkuss-Clips - Politisches einfach erklärt: Europa? Europa! | bpb","68","598","Was bedeutet uns Europa und die Europäische Union? Hier finden Sie die Antworten der Ohrenkuss-Redaktion von der Downtown Werkstatt.","132","888","Europa, Menschen mit Behinderung, Europawahl, Europäisches Parlament","68","","0","","0","Ohrenkuss-Clips - Politisches einfach erklärt: Europa? Europa!","62","Inhalt","6","all","","","https://www.bpb.de/mediathek/200309/ohrenkuss-clips-politisches-einfach-erklaert-europa-europa","","","","","135444","1894","11.229093","1","","41","13","0.41","522","455","18","17","32f601be3f80c555b07539c348a3553f","2.012","Thu, 04 Jun 2020 14:50:51 GMT","","","https://www.bpb.de/mediathek/200309/ohrenkuss-clips-politisches-einfach-erklaert-europa-europa"
"https://www.bpb.de/mediathek/282293/muenchen-xxl","text/html; charset=utf-8","200","OK","Indexable","","MÜNCHEN XXL | bpb","17","190","290 Kinder und Jugendliche an sechs Münchner Partnerschulen haben mit Lehrkräften, Expert/innen und Künstler/innen zu Wert(en) und dem Leben in einer wohlhabenden Stadt geforscht. ","180","1189","Reichtum, Armut, Werte, Geld, soziale Ungleichheit, Zukunft, Gemeinschaft, Wünsche","82","","0","","0","MÜNCHEN XXL","11","Ein interdisziplinäres Projekt zu Wert und Werten // Videodokumentation","71","all","","","https://www.bpb.de/mediathek/282293/muenchen-xxl","","","","","135654","1523","9.580476","1","","39","12","0.38","533","463","16","16","eaabd71108ae5b33212f136a7f90ea10","2.144","Thu, 04 Jun 2020 14:50:52 GMT","","","https://www.bpb.de/mediathek/282293/muenchen-xxl"
"https://www.bpb.de/mediathek/265432/zahlen-und-fakten-globalisierung-migration","text/html; charset=utf-8","200","OK","Indexable","","Zahlen und Fakten: Globalisierung - Migration | bpb","51","448","Im Jahr 2017 lebten weltweit 258 Millionen Menschen in Staaten, in denen sie nicht geboren wurden. Davon lebte mehr als die Hälfte in nur zehn Staaten. Der Film zeigt die wichtigsten Zahlen zur weltweiten Migration aus dem Angebot ""Zahlen und Fakten:","250","1595","Migration, weltweite Migration, Migrationskorridor, Einwanderungsland, Auswanderungsland, Migranten, Zielland, Globalisierung","125","","0","","0","Zahlen und Fakten: Globalisierung - Migration","45","Herkunftsländer, Zielländer, Korridore","38","all","","","https://www.bpb.de/mediathek/265432/zahlen-und-fakten-globalisierung-migration","","","","","126237","1499","10.104806","1","","37","11","0.34","528","461","18","17","cf3b2de6d76381abb006c27823c2efa1","0.541","Thu, 04 Jun 2020 12:50:27 GMT","","","https://www.bpb.de/mediathek/265432/zahlen-und-fakten-globalisierung-migration"
"https://www.bpb.de/mediathek/286777/checkpoint-bpb-die-montagsgespraeche-laendlicher-raum-gleichwertigkeit-der-lebensverhaeltnisse-in-stadt-und-land","text/html; charset=utf-8","200","OK","Indexable","","Checkpoint bpb – die Montagsgespräche: Ländlicher Raum - Gleichwertigkeit der Lebensverhältnisse in Stadt und Land | bpb","120","1094","Landflucht und Sehnsucht nach ländlicher Idylle, Geisterdörfer und frischer Wind. Es wird vielerorts ein Auseinanderdriften der Lebensverhältnisse und damit verbunden der politischen Präferenzen und Kulturen in Stadt und Land konstatiert.","238","1512","bpb Checkpoint Montagsgespräche","31","","0","","0","Checkpoint bpb – die Montagsgespräche: Ländlicher Raum - Gleichwertigkeit der Lebensverhältnisse in Stadt und Land","114","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/286777/checkpoint-bpb-die-montagsgespraeche-laendlicher-raum-gleichwertigkeit-der-lebensverhaeltnisse-in-stadt-und-land","","","","","88378","1019","10.563452","1","","14","5","0.16","500","446","16","16","c29a14dc7d977d319046b2c73d772d52","2.114","Thu, 04 Jun 2020 14:50:53 GMT","","","https://www.bpb.de/mediathek/286777/checkpoint-bpb-die-montagsgespraeche-laendlicher-raum-gleichwertigkeit-der-lebensverhaeltnisse-in-stadt-und-land"
"https://www.bpb.de/mediathek/233717/geruchsproben","text/html; charset=utf-8","200","OK","Indexable","","Geruchsproben | bpb","19","186","Wie die Stasi systematisch den Schweiß von ""Staatsfeinden"" archivierte. Ein Fund aus der Nähe von Leipzig. Ein SPIEGEL-TV-Bericht vom 2.9.1990","142","931","Ministerium für Staatssicherheit, Geruchsprobe, Hund, Staatsfeind, Stasi","72","","0","","0","Geruchsproben","13","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/233717/geruchsproben","","","","","156015","1391","7.752555","1","","50","16","0.5","539","463","16","16","1b3e79fa1312261901b2a32a16cc46d8","2.588","Thu, 04 Jun 2020 14:50:54 GMT","","","https://www.bpb.de/mediathek/233717/geruchsproben"
"https://www.bpb.de/mediathek/292460/wie-gruende-ich-eine-briefkastenfirma","text/html; charset=utf-8","200","OK","Indexable","","Wie gründe ich eine Briefkastenfirma? | bpb","43","383","""Sunshine Company"" – der Name für die Briefkastenfirma wäre schon mal gefunden. Alles andere: ein Kinderspiel und sogar legal. Jedenfalls behaupten das Anzeigen im Internet. Ob das wirklich so ist? Mal ausprobieren...","217","1392","Steuern, Steuerflucht, Steuerhinterziehung, Steuervermeidung, Steuerparadies, Steueroasen, Geldanlage, Vermögensverwaltung, Briefkastenfirma, Steuerfahndung","156","","0","","0","Wie gründe ich eine Briefkastenfirma?","37","Podcast: Meine Welt und das Geld","32","all","","","https://www.bpb.de/mediathek/292460/wie-gruende-ich-eine-briefkastenfirma","","","","","111323","1248","9.6596985","1","","34","10","0.31","521","459","16","16","85f5c61fb18312532f52b049fff1ddd4","3.064","Thu, 04 Jun 2020 14:50:53 GMT","","","https://www.bpb.de/mediathek/292460/wie-gruende-ich-eine-briefkastenfirma"
"https://www.bpb.de/mediathek/300224/5-europas-dilemma-was-gehen-uns-revolution-und-krieg-an","text/html; charset=utf-8","200","OK","Indexable","","#5 - Europas Dilemma: Was gehen uns Revolution und Krieg an? | bpb","66","617","2011 greifen Staaten der NATO unter amerikanischer, britischer und französischer Führung in Libyen ein. Der Einsatz verfolgt zwei Ziele: Das Gaddafi-Regime auszuschalten und die blutige Niederschlagung eines Aufstands zu stoppen. Die Staaten unterstü","250","1613","Arabischer Frühling","19","","0","","0","#5 - Europas Dilemma: Was gehen uns Revolution und Krieg an?","60","Atlas des arabischen Frühlings – die Video Edition","50","all","","","https://www.bpb.de/mediathek/300224/5-europas-dilemma-was-gehen-uns-revolution-und-krieg-an","","","","","121045","1509","10.652972","1","","47","12","0.38","520","460","18","17","4dc763efefe61c4b8bb4396f2dbb83d8","0.495","Thu, 04 Jun 2020 14:18:55 GMT","","","https://www.bpb.de/mediathek/300224/5-europas-dilemma-was-gehen-uns-revolution-und-krieg-an"
"https://www.bpb.de/mediathek/231025/keynes-versus-hayek-ein-scheingefecht","text/html; charset=utf-8","200","OK","Indexable","","Keynes versus Hayek, ein Scheingefecht? | bpb","45","417","Der Wettstreit der Ideen zwischen dem österreichischen Wirtschaftswissenschaftler Friedrich August von Hayek und seinem britischen Kollegen John Maynard Keynes hat die Volkswirtschaftslehre ein ganzes Jahrhundert lang geprägt. Beide Gelehrte wollten ","250","1612","Kapitalismus, Friedrich August von Hayek, John Maynard Keynes, Volkswirtschaftslehre, Depression, Keynesianismus","112","","0","","0","Keynes versus Hayek, ein Scheingefecht?","39","Folge 5 der Dokumentation ""Der Kapitalismus""","44","all","","","https://www.bpb.de/mediathek/231025/keynes-versus-hayek-ein-scheingefecht","","","","","127134","1353","9.1147375","1","","40","12","0.38","520","456","16","16","7b49d50de526b1556979a3251dbbc5bb","0.289","Thu, 04 Jun 2020 12:52:00 GMT","","","https://www.bpb.de/mediathek/231025/keynes-versus-hayek-ein-scheingefecht"
"https://www.bpb.de/mediathek/191880/familienpolitische-leistungen-elterngeld","text/html; charset=utf-8","200","OK","Indexable","","Familienpolitische Leistungen: Elterngeld | bpb","47","404","Das Elterngeld gibt es seit 2007. Es wird abhängig vom Einkommen gezahlt, beträgt mindestens 300 und maximal 1800 Euro pro Monat. Durch die sogenannten Partnerschaftsmonate gibt es einen Anreiz, dass auch Väter eine Auszeit für ihren Nachwuchs nehmen","250","1655","Familienpolitik, Elterngeld, Gesellschaft, Familie, Innenpolitik","64","","0","","0","Familienpolitische Leistungen: Elterngeld","41","Einer von 5 Infofilmen zu familienpolitischen Leistungen im Dossier Familienpolitik","83","all","","","https://www.bpb.de/mediathek/191880/familienpolitische-leistungen-elterngeld","","","","","122551","1309","9.464039","1","","46","13","0.41","519","455","18","17","ccb5d9ee00deae98b6b76773d443265c","0.18","Thu, 04 Jun 2020 14:03:50 GMT","","","https://www.bpb.de/mediathek/191880/familienpolitische-leistungen-elterngeld"
"https://www.bpb.de/mediathek/306997/folge-2-der-mensch-und-das-netz","text/html; charset=utf-8","200","OK","Indexable","","Folge 2: Der Mensch und das Netz | bpb","38","355","Die zweite Folge von ""Die ‚Wahrheit‘ in Zeiten von Corona"" befasst sich mit den Gründen für das Aufkommen von Verschwörungstheorien. Warum sind sie gerade in Krisenzeiten so populär? Und wie wirken sie auf den Einzelnen? Darüber spricht Axel Schröder","250","1630","Corona, Verschwörungstheorie, Sozialen Medien, Fake News, Antisemitismus","72","","0","","0","Folge 2: Der Mensch und das Netz","32","Podcast: Die ""Wahrheit"" in Zeiten von Corona - Verschwörungstheorien und Mythen rund um das Virus","97","all","","","https://www.bpb.de/mediathek/306997/folge-2-der-mensch-und-das-netz","","","","","104553","1219","10.157955","1","","32","9","0.28","510","452","16","16","1c4d3aaa1d6b4ace8a706b61d7ca056e","0.706","Thu, 04 Jun 2020 13:02:41 GMT","","","https://www.bpb.de/mediathek/306997/folge-2-der-mensch-und-das-netz"
"https://www.bpb.de/mediathek/287828/sketch-special-berlin-prime-ticket-die-paywall-fuer-berlin","text/html; charset=utf-8","200","OK","Indexable","","Sketch-Special: ""Berlin Prime Ticket – Die Paywall für Berlin"" | bpb","68","583","Berlin in einer nicht so fernen Zukunft: Intransparente Algorithmen bestimmen unser Bild der digitalen Welt, Internetdienstanbieter hebeln für zahlende Kunden die Netzneutralität aus und Social-Media-Konzerne werden zur Zensurbehörde. Die Space Frogs","250","1606","Sketch, Satire, Internet, Nutzerdaten, Privatsphäre, Facebook, Google, Amazon, Kommerzialisierung, Bezahlschranke, Algorithmen, Filterblase","139","","0","","0","Sketch-Special: ""Berlin Prime Ticket – Die Paywall für Berlin""","62","SPACE NET – Netzpolitik mit den Space Frogs","43","all","","","https://www.bpb.de/mediathek/287828/sketch-special-berlin-prime-ticket-die-paywall-fuer-berlin","","","","","119308","1440","10.363546","1","","24","7","0.22","522","460","19","18","6e3a41f8b2f98fadbd47f6da0bc8076a","2.353","Thu, 04 Jun 2020 14:50:58 GMT","","","https://www.bpb.de/mediathek/287828/sketch-special-berlin-prime-ticket-die-paywall-fuer-berlin"
"https://www.bpb.de/mediathek/211370/die-giraffe-und-das-grundgesetz","text/html; charset=utf-8","200","OK","Indexable","","Die Giraffe und das Grundgesetz | bpb","37","340","Am Beispiel eines Workshops der politischen Bildung wird gezeigt, wie Kommunikation funktionieren kann, die eine Zusammenarbeit von Menschen mit und ohne Lernbehinderung möglich macht.","184","1220","Inklusion, politische Bildung, Kommunikation, Grundgesetz, Soziale Integration, Erwachsenenbildung, Menschen mit Behinderung","124","","0","","0","Die Giraffe und das Grundgesetz","31","Wie inklusiv politisch bilden gelingen kann","43","all","","","https://www.bpb.de/mediathek/211370/die-giraffe-und-das-grundgesetz","","","","","100400","1981","15.537487","1","","29","8","0.25","507","453","18","17","b70518ee81dddc11f0af36b52a6cbca","2.584","Thu, 04 Jun 2020 14:50:58 GMT","","","https://www.bpb.de/mediathek/211370/die-giraffe-und-das-grundgesetz"
"https://www.bpb.de/mediathek/300144/webvideoprojekt-30-jahre-mauerfall-und-wiedervereinigung","text/html; charset=utf-8","200","OK","Indexable","","Webvideoprojekt: 30 Jahre Mauerfall und Wiedervereinigung | bpb","63","578","30 Jahre, 3 Videos – Für was haben sich Menschen vor 30 Jahren in der DDR eingesetzt? Wie haben sie den Mauerfall erlebt und was hat sich seitdem verändert? Um solche und weitere Fragen geht es in den 30-Jahre-Mauerfall-Videos. ","228","1491","","0","Webvideoprojekt: 30 Jahre Mauerfall und Wiedervereinigung","57","","0","30 Jahre nach dem Mauerfall - Wie es damals war: 2 Geschichten","62","Webvideos zu 30 Jahre Mauerfall und Wiedervereinigung","53","all","","","https://www.bpb.de/mediathek/300144/webvideoprojekt-30-jahre-mauerfall-und-wiedervereinigung","","","","","88610","1308","12.463428","1","","3194","3194","100.0","504","447","16","16","88c5730a2466c871e2d6a27251981621","0.284","Thu, 04 Jun 2020 14:17:45 GMT","","","https://www.bpb.de/mediathek/300144/webvideoprojekt-30-jahre-mauerfall-und-wiedervereinigung"
"https://www.bpb.de/mediathek/242731/was-tun-fuer-eine-nachhaltige-zukunft-der-menschheit","text/html; charset=utf-8","200","OK","Indexable","","WAS TUN? Für eine nachhaltige Zukunft der Menschheit | bpb","58","542","Über die „Transition Town"" Bewegung","35","238","Transition Town Bewegung, Relokalisierung","41","","0","","0","WAS TUN? Für eine nachhaltige Zukunft der Menschheit","52","Antworten von Rob Hopkins","25","all","","","https://www.bpb.de/mediathek/242731/was-tun-fuer-eine-nachhaltige-zukunft-der-menschheit","","","","","165969","1462","7.436736","1","","59","19","0.59","548","464","18","17","ba0385a9311c9b9036e453c5a2b9fa10","2.677","Thu, 04 Jun 2020 14:50:58 GMT","","","https://www.bpb.de/mediathek/242731/was-tun-fuer-eine-nachhaltige-zukunft-der-menschheit"
"https://www.bpb.de/mediathek/206901/the-hour-of-choice","text/html; charset=utf-8","200","OK","Indexable","","The Hour of Choice | bpb","24","220","""Einheit in Verschiedenheit"" war das Motto vor den zwei Weltkriegen und soll es auch nach diesen wieder werden. Der Film informiert über die europäischen Nachkriegszielsetzungen.","178","1143","Marshallplan, Nachkriegszeit, Geschichte auswärtiger Staaten 1918 -, Europapolitik, Schumanplan, europäische Union","114","","0","","0","The Hour of Choice","18","Großbritannien 1951, s/w","24","all","","","https://www.bpb.de/mediathek/206901/the-hour-of-choice","","","","","152677","1534","8.625098","1","","73","22","0.69","545","465","16","16","b94cf67f4c5abd22d6317489b7801646","2.35","Thu, 04 Jun 2020 14:50:59 GMT","","","https://www.bpb.de/mediathek/206901/the-hour-of-choice"
"https://www.bpb.de/mediathek/233982/was-heisst-islamismus","text/html; charset=utf-8","200","OK","Indexable","","Was heißt Islamismus? | bpb","27","254","Kaum ein Wort hat nach den Anschlägen vom 11. September 2001 eine derartige Konjunktur erfahren wie Islamismus. Aber was genau versteht man unter Islamismus? Welche Gruppen und Strömungen gibt es? Und auf welche ideologischen (Vor-)Denker berufen sie","250","1679","Islamismus, IS, Hamas, Muslimbrüder, Muslimbruderschaft, al-Banna, IGMG, PJD, Boko Haram, al-Afghani, Muhammad ʿAbduh, Raschīd Ridā, an-Nahda, Hizbullah, Al-Qaida, Sayyid Qutb, Khomeini, al-Wahhab, Salafismus, Wahhabismus, Terror, Gewalt","237","","0","","0","Was heißt Islamismus?","21","Erklärfilm aus dem Dossier Islamismus – bpb.de/islamismus","57","all","","","https://www.bpb.de/mediathek/233982/was-heisst-islamismus","","","","","126584","2351","15.079377","1","","59","16","0.5","532","470","18","17","8239c959302bd8b8c28dab85d9453517","2.206","Thu, 04 Jun 2020 14:50:59 GMT","","","https://www.bpb.de/mediathek/233982/was-heisst-islamismus"
"https://www.bpb.de/mediathek/290003/stephen-graham-die-politik-der-digitalen-infrastruktur-in-der-stadt","text/html; charset=utf-8","200","OK","Indexable","","Stephen Graham: Die Politik der digitalen Infrastruktur in der Stadt | bpb","74","632","Können Städte “smart” sein und sollten sie dies überhaupt? Welche Interessen und Werte sind in diesen Infrastrukturen verankert? Wie stellen wir sicher, dass Städte in der digitalen Gesellschaft öffentliche Räume bleiben und dem Gemeinwesen dienen un","250","1610","Digitalisierung, Stadtentwicklung, Smart City","45","","0","","0","Stephen Graham: Die Politik der digitalen Infrastruktur in der Stadt","68","Beitrag zur Redenreihe ""Making sense of the digital society""","60","all","","","https://www.bpb.de/mediathek/290003/stephen-graham-die-politik-der-digitalen-infrastruktur-in-der-stadt","","","","","168364","1894","9.387116","1","","54","17","0.53","543","463","18","17","6a67ca3e331a286b45d68eb687ffca10","0.13","Thu, 04 Jun 2020 14:38:56 GMT","","","https://www.bpb.de/mediathek/290003/stephen-graham-die-politik-der-digitalen-infrastruktur-in-der-stadt"
